Vicon Pose Position (t_x);t_y;t_z;Vicon Pose Quat (q_w);q_x;q_y;q_z
-0.213153;-0.446354;1.13681;0.999926;0.00350805;0.00584444;-0.0100428
-0.213266;-0.446586;1.13663;0.999929;0.00343764;0.00543939;-0.0100718
-0.213209;-0.446794;1.13641;0.999934;0.00337012;0.00461981;-0.00998388
-0.213256;-0.446947;1.13621;0.999931;0.00356929;0.00458978;-0.0102022
-0.213353;-0.44709;1.136;0.999936;0.00383136;0.00445561;-0.00970787
-0.213515;-0.447209;1.13576;0.999933;0.00406088;0.00458146;-0.00981787
-0.213787;-0.447322;1.13545;0.999933;0.00440361;0.00422077;-0.00986981
-0.214181;-0.447642;1.13491;0.999923;0.00458957;0.00424335;-0.0106923
-0.214092;-0.447916;1.13433;0.999927;0.00487202;0.00366334;-0.0104752
-0.214211;-0.448082;1.134;0.999927;0.00514052;0.00337181;-0.0104212
-0.214304;-0.448274;1.13352;0.999916;0.00575063;0.00453224;-0.0107246
-0.214488;-0.448478;1.13315;0.999915;0.00617663;0.00439876;-0.0106467
-0.214536;-0.448877;1.1326;0.999916;0.00586709;0.00368827;-0.0109509
-0.214539;-0.449064;1.13223;0.999922;0.00631154;0.00375594;-0.0101219
-0.21466;-0.449185;1.13187;0.999918;0.00663686;0.00378122;-0.0102474
-0.214666;-0.449424;1.13153;0.999915;0.00665709;0.0034723;-0.0106986
-0.214334;-0.44968;1.13101;0.999916;0.00703043;0.00307107;-0.0104099
-0.214147;-0.449929;1.13023;0.999908;0.00882511;0.00345447;-0.00968666
-0.214122;-0.450188;1.13002;0.999915;0.00797813;0.00230063;-0.0100121
-0.214062;-0.450293;1.1296;0.999912;0.00923866;0.00183254;-0.00931459
-0.213629;-0.450478;1.12902;0.999915;0.00982877;0.00226533;-0.00825496
-0.21334;-0.450866;1.12873;0.999915;0.00834535;0.00120513;-0.00990471
-0.21284;-0.451227;1.1281;0.999911;0.00933965;0.00235321;-0.00927315
-0.212625;-0.451392;1.12789;0.999907;0.0101672;0.00211996;-0.00888843
-0.21208;-0.45164;1.1275;0.999911;0.0105292;0.00176988;-0.00798773
-0.211477;-0.452015;1.12714;0.999908;0.0099666;0.00307381;-0.00872722
-0.210998;-0.452267;1.1269;0.999908;0.0103602;0.00315673;-0.00811638
-0.21046;-0.452599;1.12686;0.999917;0.01016;0.00211864;-0.00762164
-0.209774;-0.45293;1.12661;0.999923;0.0104558;0.00166824;-0.00653483
-0.209527;-0.453075;1.12653;0.999918;0.0108889;0.00275031;-0.00611605
-0.209014;-0.453357;1.1264;0.999921;0.0105328;0.00292998;-0.00627703
-0.208701;-0.453556;1.12643;0.999924;0.0104618;0.0023417;-0.00602984
-0.208106;-0.453962;1.12658;0.999932;0.0103335;0.0010897;-0.00538421
-0.207612;-0.454252;1.1264;0.99993;0.0103048;0.00192449;-0.00557548
-0.207438;-0.454341;1.12646;0.999926;0.0111987;0.00133812;-0.00464323
-0.207205;-0.454688;1.12666;0.999937;0.0099876;0.000809313;-0.00507366
-0.206831;-0.45497;1.12667;0.999939;0.0100175;0.000512989;-0.00470515
-0.206505;-0.455346;1.12668;0.999935;0.0103741;0.00199545;-0.00424818
-0.206329;-0.455552;1.12675;0.99993;0.0111054;0.00142291;-0.00387839
-0.206165;-0.455822;1.12698;0.999934;0.0107186;0.000609494;-0.00407219
-0.205678;-0.456273;1.12687;0.999939;0.0098172;0.00166512;-0.00477633
-0.205572;-0.456457;1.12701;0.999942;0.00968132;0.00125435;-0.00447556
-0.20535;-0.456844;1.12733;0.999941;0.0103414;0.000898519;-0.00330695
-0.205083;-0.457045;1.12727;0.999941;0.0104;0.0014659;-0.00287589
-0.204713;-0.457521;1.12729;0.999948;0.00913719;0.00172279;-0.00430032
-0.204509;-0.457747;1.1274;0.999952;0.0089203;0.000491998;-0.00401691
-0.204028;-0.458069;1.12735;0.999953;0.00921326;0.000112845;-0.00314589
-0.20365;-0.458391;1.12733;0.999943;0.0104581;0.000702691;-0.00192966
-0.20322;-0.458758;1.12729;0.999952;0.00946831;0.000556093;-0.0025501
-0.203012;-0.458964;1.12738;0.999957;0.00888959;-6.3654e-05;-0.00248337
-0.202682;-0.459249;1.12742;0.999957;0.00889197;0.000231222;-0.00273408
-0.201745;-0.459865;1.12696;0.999952;0.00941466;0.00179613;-0.00211083
-0.201493;-0.460039;1.12706;0.999953;0.00962905;0.000628473;-0.00130209
-0.201239;-0.460257;1.12697;0.999946;0.0103418;0.000698239;-0.000677577
-0.200728;-0.460545;1.12667;0.999938;0.010954;0.00195837;0.000299247
-0.200384;-0.460835;1.12661;0.999947;0.010134;0.00201285;0.000128039
-0.19999;-0.461171;1.12651;0.999955;0.00932427;0.00141345;-0.000903978
-0.198977;-0.461753;1.12595;0.999947;0.0100167;0.00238265;-0.000465991
-0.19885;-0.461871;1.126;0.999948;0.00995082;0.00228213;-0.000169029
-0.198075;-0.462249;1.12562;0.999944;0.0102956;0.00205432;0.000943501
-0.197933;-0.462337;1.12557;0.999931;0.0114468;0.00231012;0.00145453
-0.197591;-0.462676;1.12551;0.999948;0.00997565;0.00181506;0.00068822
-0.196969;-0.463123;1.12508;0.999935;0.010799;0.00345051;0.000967231
-0.196729;-0.463276;1.1249;0.999927;0.0115471;0.00329821;0.00151435
-0.196522;-0.463438;1.12481;0.999922;0.0119034;0.0032521;0.00193457
-0.195989;-0.463812;1.12469;0.999936;0.0108542;0.00237409;0.00223539
-0.195816;-0.463976;1.12459;0.999935;0.0108843;0.00244298;0.00235426
-0.195298;-0.464327;1.12411;0.99992;0.0118513;0.00347202;0.00289697
-0.195111;-0.464404;1.12399;0.999905;0.0129225;0.00301018;0.00373346
-0.194966;-0.464662;1.12406;0.999911;0.012568;0.0025376;0.0036571
-0.194733;-0.464823;1.124;0.99991;0.0126037;0.00222706;0.00405243
-0.194253;-0.46525;1.12369;0.999927;0.011549;0.00219616;0.00283137
-0.193973;-0.465559;1.12359;0.999908;0.0127212;0.00258622;0.0038197
-0.193712;-0.465798;1.12338;0.999908;0.0125321;0.00360262;0.00369895
-0.193705;-0.46608;1.12359;0.999929;0.0111208;0.00321294;0.00287481
-0.193649;-0.466222;1.12354;0.999926;0.0112193;0.00344587;0.00317261
-0.193441;-0.466499;1.12333;0.999911;0.012304;0.0032827;0.00398346
-0.193431;-0.46669;1.12327;0.999908;0.0121564;0.00472166;0.00365062
-0.193352;-0.466822;1.12334;0.999913;0.0119386;0.00409037;0.00393122
-0.193334;-0.466973;1.1233;0.999915;0.0116409;0.00452339;0.00369917
-0.193339;-0.467199;1.12355;0.99993;0.0108249;0.00328565;0.00348199
-0.193288;-0.46736;1.12356;0.999932;0.0107038;0.00341344;0.00320183
-0.19306;-0.467626;1.12341;0.999925;0.0111539;0.00298978;0.00413991
-0.193045;-0.467748;1.12344;0.999924;0.0112124;0.00277753;0.00429516
-0.193005;-0.46787;1.1234;0.999922;0.0113174;0.00273192;0.00447644
-0.193058;-0.467936;1.12343;0.999918;0.0115812;0.00272141;0.00469991
-0.193038;-0.4683;1.12334;0.999921;0.0111376;0.00373161;0.00446795
-0.19293;-0.468497;1.12319;0.999925;0.0108976;0.00364357;0.00433051
-0.19293;-0.468623;1.12311;0.999923;0.0110018;0.00373638;0.00441113
-0.192896;-0.468783;1.12309;0.999928;0.0108548;0.00270779;0.00432073
-0.19288;-0.46889;1.12305;0.999928;0.0108805;0.00253787;0.00437051
-0.192588;-0.469109;1.12262;0.999919;0.0116423;0.00332204;0.0039505
-0.1925;-0.469352;1.12252;0.999913;0.0119228;0.00355358;0.00426857
-0.192418;-0.469511;1.12245;0.99991;0.0120859;0.00404886;0.0042526
-0.192319;-0.469683;1.12251;0.999916;0.0115784;0.00399259;0.00432457
-0.192113;-0.469789;1.12243;0.999915;0.0115833;0.00369307;0.00462776
-0.191904;-0.469926;1.12242;0.999917;0.0115228;0.00295922;0.00488675
-0.19152;-0.470071;1.12229;0.999899;0.012511;0.00221042;0.00632988
-0.191346;-0.470185;1.12221;0.999898;0.0124494;0.00229806;0.00668681
-0.191243;-0.470384;1.12232;0.999915;0.0112405;0.00152092;0.00643132
-0.191148;-0.470486;1.12224;0.999917;0.0110757;0.00172083;0.00634627
-0.191004;-0.47061;1.12211;0.999916;0.0110034;0.00149022;0.00663833
-0.191081;-0.470718;1.12175;0.999904;0.011426;0.00270385;0.00732279
-0.191177;-0.470786;1.12158;0.999902;0.0113375;0.00266704;0.00775719
-0.191224;-0.47077;1.12122;0.999874;0.0126818;0.00245831;0.00920599
-0.191408;-0.470923;1.12107;0.99989;0.0116572;0.00252033;0.00881188
-0.191536;-0.471033;1.12075;0.999896;0.0114881;0.00248215;0.00832958
-0.191771;-0.471045;1.12028;0.999872;0.0128519;0.00251538;0.00921796
-0.192651;-0.471106;1.11962;0.999877;0.0126324;0.00274827;0.00884407
-0.193192;-0.471171;1.11936;0.999879;0.0126523;0.00280168;0.00864972
-0.193725;-0.471131;1.11871;0.999854;0.0140509;0.00294132;0.00924607
-0.194287;-0.471177;1.11849;0.999863;0.0136878;0.00162855;0.00918567
-0.195559;-0.471405;1.11782;0.999876;0.013437;0.00165268;0.00799941
-0.196506;-0.471264;1.11731;0.999852;0.0147404;0.00266346;0.0084291
-0.197235;-0.471318;1.11694;0.999836;0.0155916;0.0028143;0.00877358
-0.197792;-0.471585;1.11664;0.999838;0.015573;0.00159784;0.00889159
-0.198928;-0.471693;1.11662;0.999866;0.0144919;0.00191028;0.00742386
-0.199765;-0.471882;1.11648;0.999869;0.014371;0.0025797;0.00703842
-0.201075;-0.472186;1.11598;0.999841;0.015948;0.00169425;0.00785635
-0.201883;-0.472387;1.11597;0.99984;0.0159398;0.00156851;0.00790201
-0.202621;-0.472615;1.11594;0.999845;0.0158497;0.00174658;0.00746135
-0.203889;-0.473087;1.11612;0.999864;0.0148181;0.000882747;0.00724968
-0.204651;-0.473229;1.11648;0.999875;0.0139897;0.000296442;0.00729897
-0.205127;-0.473424;1.11663;0.999873;0.0140057;0.000121843;0.00757141
-0.205411;-0.473764;1.11663;0.999881;0.0136158;0.000908633;0.00719546
-0.20603;-0.473877;1.11713;0.999889;0.0128243;0.000232375;0.00755258
-0.206355;-0.474057;1.11752;0.999899;0.0119273;0.000176374;0.00778789
-0.206731;-0.474498;1.11823;0.99991;0.0105723;3.07303e-05;0.00822684
-0.206976;-0.474699;1.11874;0.999916;0.00941898;0.000910276;0.00887526
-0.207018;-0.475014;1.11938;0.999921;0.00844754;2.21152e-05;0.00929827
-0.207049;-0.47532;1.11979;0.999927;0.00695821;0.000720071;0.00987056
-0.206844;-0.475736;1.12006;0.999918;0.00692467;-0.000151633;0.0107429
-0.205942;-0.476988;1.12055;0.999927;0.00359894;6.18512e-05;0.0115479
-0.2056;-0.477533;1.12095;0.999916;0.00259438;-0.00137825;0.0125932
-0.204774;-0.478375;1.12068;0.999918;0.00191598;-0.00036472;0.0126757
-0.204204;-0.479043;1.12072;0.999903;0.0015764;-0.00166049;0.01375
-0.203413;-0.47981;1.12029;0.99989;0.00126733;-0.00129308;0.0147054
-0.201756;-0.481463;1.11938;0.999849;0.00189381;-0.00112119;0.0172368
-0.200533;-0.482406;1.11857;0.999823;0.00230196;-0.00115026;0.0186213
-0.199622;-0.483164;1.11777;0.999778;0.00391487;-0.000597039;0.0206756
-0.198369;-0.484407;1.11674;0.999783;0.00388124;0.000800182;0.020454
-0.197471;-0.485354;1.11622;0.999752;0.00389188;0.000224313;0.0219458
-0.195198;-0.487474;1.11416;0.999657;0.00656338;0.0019266;0.0252724
-0.194066;-0.488551;1.11295;0.999562;0.0091787;0.00474138;0.027718
-0.192803;-0.490097;1.11192;0.999569;0.00883332;0.00526791;0.0275108
-0.192041;-0.491369;1.11106;0.999485;0.0102718;0.00662488;0.0296684
-0.190902;-0.492877;1.11006;0.999438;0.0110983;0.00730654;0.0307748
-0.190127;-0.494346;1.10932;0.999399;0.0117794;0.00680111;0.0318944
-0.188755;-0.497658;1.10793;0.999303;0.0130648;0.0081128;0.0340045
-0.18832;-0.499355;1.10736;0.999224;0.0141533;0.00836921;0.0357935
-0.188151;-0.501166;1.10693;0.999199;0.0142721;0.00842611;0.0364103
-0.188213;-0.50312;1.10669;0.999169;0.0139534;0.00905309;0.0372026
-0.18845;-0.507411;1.10621;0.999172;0.0139345;0.00909449;0.0371303
-0.189121;-0.509486;1.1063;0.999182;0.0136433;0.00886139;0.037032
-0.189801;-0.511909;1.10645;0.999201;0.0128921;0.0084;0.0368888
-0.190399;-0.514439;1.10627;0.99921;0.0126015;0.00862062;0.0366949
-0.191354;-0.516958;1.10653;0.999245;0.0118519;0.00758996;0.0361993
-0.192379;-0.519558;1.10647;0.999273;0.0115851;0.00712837;0.0356229
-0.195084;-0.52495;1.10708;0.999331;0.0106099;0.00542939;0.0345811
-0.19637;-0.527909;1.10712;0.99939;0.00934843;0.00513329;0.0332666
-0.197375;-0.530973;1.10706;0.999449;0.00851246;0.00350044;0.0318873
-0.198737;-0.533959;1.10705;0.999476;0.00819867;0.00360913;0.031098
-0.201186;-0.540282;1.10695;0.99951;0.00778517;0.00195145;0.030265
-0.202257;-0.54368;1.10675;0.999569;0.00665039;0.00113791;0.0285647
-0.203111;-0.547176;1.10645;0.99958;0.00657887;0.000786387;0.0282219
-0.20424;-0.550656;1.10634;0.999604;0.00610076;6.46446e-05;0.0274834
-0.204989;-0.554239;1.106;0.999625;0.00599269;0.000108494;0.0267247
-0.206139;-0.561571;1.10501;0.999605;0.0068582;0.000388681;0.0272652
-0.206522;-0.565529;1.10461;0.999621;0.00621603;-0.000861923;0.0267992
-0.206947;-0.569458;1.10432;0.999628;0.00619721;-0.000332362;0.026567
-0.20707;-0.573476;1.10359;0.999616;0.00673334;-0.00045747;0.0268771
-0.207354;-0.577549;1.10336;0.999613;0.00642769;0.0013524;0.0270189
-0.207358;-0.586112;1.10213;0.999599;0.00666252;0.0020197;0.0274397
-0.207233;-0.59057;1.10176;0.999587;0.00636362;0.00214566;0.0279502
-0.207253;-0.595073;1.10132;0.999575;0.00571117;0.00354493;0.0283625
-0.207242;-0.599775;1.10091;0.999602;0.00490319;0.00358002;0.02755
-0.207337;-0.604553;1.10062;0.999595;0.00434904;0.00469814;0.0277356
-0.207562;-0.609268;1.10031;0.999554;0.00534447;0.00568249;0.0288091
-0.208129;-0.619364;1.09975;0.999569;0.00382583;0.00700855;0.0282518
-0.20852;-0.624743;1.09946;0.99958;0.00297271;0.00774914;0.0277579
-0.209209;-0.629878;1.09932;0.99958;0.00283383;0.00849271;0.0275751
-0.209951;-0.635304;1.09917;0.99956;0.00353427;0.00930021;0.0279594
-0.211728;-0.646832;1.09926;0.999624;0.000766883;0.0101787;0.0254421
-0.21291;-0.652543;1.09929;0.99963;0.0017172;0.0104377;0.0250791
-0.214072;-0.658583;1.09951;0.999652;0.000677068;0.0104178;0.0242447
-0.215433;-0.664871;1.09996;0.999683;-0.000801575;0.0106913;0.0227817
-0.21662;-0.671052;1.10017;0.999708;-0.00131933;0.0106002;0.0216529
-0.218169;-0.677293;1.10074;0.99973;-0.00115099;0.0101226;0.0208966
-0.221464;-0.689996;1.10235;0.999811;-0.00232432;0.00716715;0.0179023
-0.223135;-0.696301;1.10326;0.999847;-0.00328238;0.00612714;0.0160672
-0.224826;-0.702598;1.10425;0.999873;-0.00376835;0.00530268;0.0145774
-0.226587;-0.708922;1.10565;0.9999;-0.00521999;0.00344479;0.0126814
-0.229682;-0.721444;1.10855;0.999931;-0.00816978;-4.27731e-05;0.00848521
-0.231272;-0.727532;1.11033;0.999927;-0.00955231;-0.0023207;0.0070179
-0.232662;-0.733663;1.11212;0.999922;-0.0107544;-0.00327553;0.00541454
-0.234075;-0.739723;1.11419;0.999894;-0.0127064;-0.00610443;0.00363286
-0.235281;-0.745705;1.11615;0.999875;-0.0135942;-0.00766212;0.00235542
-0.237104;-0.757771;1.12028;0.999797;-0.0163624;-0.0117599;-0.000464191
-0.23779;-0.763722;1.1225;0.999731;-0.0177893;-0.0148329;-0.00125741
-0.238489;-0.775743;1.12669;0.999653;-0.019206;-0.0177758;-0.00286123
-0.238599;-0.781749;1.12869;0.999632;-0.0199304;-0.0180755;-0.00341378
-0.238512;-0.793784;1.13288;0.999603;-0.0209959;-0.0184675;-0.00357245
-0.238424;-0.7997;1.13515;0.999594;-0.0218889;-0.0178272;-0.00382722
-0.238409;-0.805514;1.13733;0.999593;-0.0224042;-0.0172007;-0.00408774
-0.23833;-0.81132;1.13976;0.999595;-0.0233421;-0.0157702;-0.00414372
-0.238377;-0.816978;1.14213;0.999588;-0.0243789;-0.0144904;-0.00447077
-0.238773;-0.828054;1.14726;0.99955;-0.0270908;-0.0118833;-0.00499899
-0.238991;-0.833497;1.14979;0.999517;-0.0285845;-0.0109207;-0.00538062
-0.23948;-0.838773;1.15259;0.999475;-0.0303764;-0.00954242;-0.0060152
-0.24009;-0.843937;1.1552;0.999426;-0.0321475;-0.00848883;-0.00646211
-0.240824;-0.849038;1.15801;0.999345;-0.0346035;-0.00752661;-0.00740556
-0.241652;-0.853946;1.16047;0.999288;-0.0361848;-0.00720651;-0.00791692
-0.243943;-0.863468;1.16549;0.999113;-0.0405555;-0.0058928;-0.00967932
-0.245195;-0.868147;1.16772;0.999038;-0.042191;-0.0053935;-0.0106296
-0.24676;-0.872662;1.16997;0.998925;-0.0445194;-0.0050807;-0.0118536
-0.248394;-0.877122;1.17184;0.998862;-0.0456723;-0.00492366;-0.0128493
-0.251975;-0.88588;1.17481;0.998719;-0.047766;-0.00546878;-0.0157884
-0.253885;-0.890176;1.17594;0.998686;-0.0479138;-0.00612597;-0.0171014
-0.25589;-0.89447;1.17676;0.998648;-0.0479739;-0.00727773;-0.0186422
-0.257942;-0.898754;1.1773;0.998614;-0.0478312;-0.00830229;-0.0203397
-0.259979;-0.903096;1.1777;0.998594;-0.0473297;-0.00960349;-0.0218494
-0.264031;-0.911921;1.17802;0.998565;-0.0459883;-0.01174;-0.0248198
-0.266018;-0.916336;1.17799;0.998549;-0.0450368;-0.0133812;-0.0263347
-0.267891;-0.92085;1.17797;0.998534;-0.0443659;-0.0142245;-0.0275541
-0.269634;-0.925472;1.17785;0.998511;-0.0437817;-0.0148762;-0.0289346
-0.271314;-0.930137;1.17775;0.998491;-0.043213;-0.0154839;-0.0301351
-0.272876;-0.934779;1.17761;0.998486;-0.0425527;-0.0153699;-0.031277
-0.27548;-0.944455;1.17744;0.998453;-0.0422805;-0.0150562;-0.0328226
-0.27658;-0.949319;1.17728;0.998442;-0.0421033;-0.0149414;-0.0334446
-0.27752;-0.954256;1.17717;0.998433;-0.0422335;-0.0145769;-0.0337074
-0.278218;-0.959223;1.17708;0.99844;-0.0422279;-0.0137603;-0.0338276
-0.278989;-0.964214;1.17693;0.998444;-0.0423777;-0.012632;-0.0339807
-0.279946;-0.974274;1.17679;0.998423;-0.0431619;-0.012;-0.0338435
-0.280262;-0.979356;1.1766;0.99842;-0.0436323;-0.0116403;-0.0334275
-0.280629;-0.984404;1.17635;0.998429;-0.0437818;-0.011386;-0.0330665
-0.280847;-0.989506;1.17607;0.998446;-0.0439859;-0.0107516;-0.0324853
-0.281397;-0.999723;1.17554;0.998458;-0.0445799;-0.00966211;-0.0316389
-0.281571;-1.00485;1.17517;0.998497;-0.0445755;-0.0093331;-0.0304881
-0.281764;-1.01003;1.17471;0.99852;-0.0446264;-0.00875395;-0.0298132
-0.281846;-1.01521;1.17425;0.998541;-0.0446035;-0.00854446;-0.0292178
-0.282227;-1.02572;1.1732;0.998602;-0.0443139;-0.0074796;-0.0278154
-0.282316;-1.03102;1.17265;0.998633;-0.044109;-0.00774873;-0.0269613
-0.282554;-1.0364;1.17217;0.998663;-0.0440731;-0.00690101;-0.0261294
-0.282787;-1.04183;1.17171;0.998666;-0.0441272;-0.00658155;-0.0259874
-0.283067;-1.0472;1.1713;0.998714;-0.0438777;-0.00575302;-0.0247367
-0.283242;-1.05268;1.17075;0.998759;-0.0432029;-0.00567413;-0.0241142
-0.283592;-1.06376;1.17026;0.998798;-0.0433464;-0.00532082;-0.0222536
-0.283841;-1.06935;1.17005;0.998816;-0.0432552;-0.00553531;-0.0215807
-0.284062;-1.07496;1.17009;0.998826;-0.0435059;-0.00534893;-0.0206444
-0.28418;-1.08063;1.17001;0.998856;-0.0431476;-0.00612254;-0.0197008
-0.284247;-1.08632;1.17034;0.998851;-0.0436416;-0.00666315;-0.0186535
-0.284238;-1.09775;1.17145;0.998852;-0.0443999;-0.00712059;-0.0165406
-0.284147;-1.10352;1.17223;0.998819;-0.0453415;-0.00760322;-0.0157439
-0.284042;-1.10917;1.17316;0.998845;-0.0453932;-0.00725215;-0.013951
-0.283888;-1.11477;1.17431;0.998812;-0.0463788;-0.00680838;-0.0133155
-0.283905;-1.12022;1.1756;0.998837;-0.0464113;-0.00649317;-0.0113706
-0.283808;-1.13078;1.17883;0.998736;-0.049076;-0.00495247;-0.00968755
-0.283805;-1.13568;1.1806;0.998689;-0.0501649;-0.00463445;-0.00911919
-0.283964;-1.14057;1.18259;0.998644;-0.051269;-0.00354681;-0.00836065
-0.284134;-1.14515;1.18461;0.998585;-0.0525051;-0.00291318;-0.00797156
-0.284369;-1.14957;1.18684;0.99856;-0.0531657;-0.00219665;-0.0068796
-0.284892;-1.15768;1.19129;0.998405;-0.0560714;-0.00142086;-0.00637683
-0.285287;-1.16159;1.19359;0.998341;-0.0572152;-0.00173561;-0.00613958
-0.285632;-1.16536;1.19592;0.998252;-0.0587288;-0.00206087;-0.00628481
-0.28584;-1.16897;1.19817;0.998166;-0.0601459;-0.00277932;-0.00624511
-0.285838;-1.17249;1.20039;0.998081;-0.0615497;-0.00364044;-0.00563723
-0.285799;-1.17593;1.20254;0.997991;-0.0629135;-0.00484942;-0.00563979
-0.285315;-1.18268;1.20659;0.997809;-0.0656011;-0.0071685;-0.00475093
-0.284845;-1.18601;1.20851;0.997708;-0.0670275;-0.0083068;-0.0040352
-0.284285;-1.18935;1.2103;0.997608;-0.0683508;-0.00948515;-0.0040471
-0.283424;-1.1926;1.21193;0.99752;-0.0695785;-0.0100785;-0.00319606
-0.281432;-1.19903;1.21463;0.997434;-0.0706559;-0.0114988;-0.00116861
-0.28014;-1.2022;1.21581;0.997369;-0.071467;-0.0121462;-0.000295754
-0.278717;-1.20528;1.21675;0.997329;-0.071946;-0.0125991;0.000819501
-0.277056;-1.20835;1.21746;0.997312;-0.0720214;-0.0133568;0.00167824
-0.275105;-1.21133;1.21805;0.99731;-0.0719036;-0.0139301;0.00283648
-0.270459;-1.21711;1.2188;0.997308;-0.0716746;-0.0143897;0.00576639
-0.267713;-1.21986;1.21897;0.997308;-0.071425;-0.014898;0.00735619
-0.264547;-1.2226;1.21902;0.99731;-0.0710775;-0.0154038;0.00915901
-0.261158;-1.22526;1.21897;0.997329;-0.0703091;-0.0158658;0.0118485
-0.25735;-1.22777;1.21882;0.997298;-0.0701903;-0.0165279;0.0140363
-0.248572;-1.23264;1.21827;0.997256;-0.0691914;-0.017022;0.0200615
-0.24361;-1.23492;1.21788;0.997216;-0.0686289;-0.0175176;0.0232929
-0.238163;-1.23717;1.21744;0.997149;-0.0682078;-0.0178362;0.0269109
-0.232401;-1.2393;1.21685;0.997074;-0.0676538;-0.0182625;0.0305467
-0.226149;-1.2414;1.21624;0.996963;-0.0671409;-0.0188782;0.0346478
-0.212768;-1.24519;1.21477;0.996728;-0.0657056;-0.0197092;0.0427599
-0.20555;-1.24697;1.214;0.996544;-0.0651501;-0.020234;0.0473925
-0.197903;-1.24861;1.2131;0.996349;-0.0642231;-0.0200675;0.052554
-0.18998;-1.25009;1.21226;0.996109;-0.0635914;-0.0201732;0.0575888
-0.181615;-1.25153;1.21126;0.995809;-0.0628406;-0.0207219;0.0631282
-0.16409;-1.25383;1.20914;0.995206;-0.0604786;-0.0212389;0.0738683
-0.154991;-1.25472;1.20809;0.99486;-0.0592485;-0.0217451;0.0791836
-0.145185;-1.25529;1.20695;0.99443;-0.0578715;-0.0218758;0.0853358
-0.135316;-1.25579;1.20589;0.993953;-0.056267;-0.022501;0.0915711
-0.125165;-1.25598;1.20486;0.993451;-0.0551797;-0.023228;0.0973225
-0.103561;-1.2557;1.20297;0.99216;-0.0525219;-0.0245825;0.110707
-0.0923366;-1.2552;1.20214;0.991405;-0.0511039;-0.0253752;0.117728
-0.081045;-1.25448;1.2013;0.990639;-0.0497027;-0.0258181;0.124485
-0.0692057;-1.25337;1.20067;0.989748;-0.0484443;-0.026394;0.131736
-0.0571255;-1.252;1.20021;0.988701;-0.0480843;-0.0264794;0.139491
-0.0325194;-1.24817;1.19933;0.986409;-0.0457463;-0.0264354;0.155583
-0.0197863;-1.24563;1.19902;0.985102;-0.0449677;-0.026261;0.163898
-0.00689866;-1.24273;1.19887;0.983671;-0.0437895;-0.0256707;0.17267
0.00606327;-1.23944;1.19889;0.982147;-0.0437294;-0.0252268;0.181215
0.0191945;-1.23583;1.19881;0.980466;-0.0435321;-0.0244549;0.190245
0.0454186;-1.22758;1.19923;0.976849;-0.0437706;-0.0235168;0.20808
0.0585655;-1.22298;1.19945;0.974874;-0.0440851;-0.0229306;0.217143
0.0717268;-1.21801;1.1998;0.972809;-0.0450375;-0.0227313;0.226046
0.0851442;-1.21275;1.19999;0.970545;-0.0450658;-0.0226679;0.235579
0.0982495;-1.20727;1.20025;0.968202;-0.0457684;-0.0219649;0.244965
0.11134;-1.20154;1.20046;0.965793;-0.0463582;-0.0217001;0.254211
0.137624;-1.18924;1.20069;0.960609;-0.0472597;-0.0209842;0.273052
0.150444;-1.18267;1.20059;0.957864;-0.0474851;-0.0208523;0.282501
0.163268;-1.17593;1.20048;0.955114;-0.0478521;-0.0202728;0.291644
0.176139;-1.16891;1.20014;0.952155;-0.0475482;-0.0199584;0.301233
0.200993;-1.15418;1.19918;0.946204;-0.0473856;-0.0188567;0.319527
0.213334;-1.14649;1.1986;0.943103;-0.0469292;-0.0185784;0.328647
0.225521;-1.13855;1.19789;0.939849;-0.0466304;-0.0176474;0.337932
0.23743;-1.13042;1.19716;0.936535;-0.0465881;-0.016739;0.34706
0.249061;-1.12205;1.19624;0.933279;-0.0458424;-0.0165558;0.355829
0.271772;-1.10467;1.19433;0.926411;-0.0447448;-0.0153329;0.373532
0.282786;-1.09563;1.19325;0.922749;-0.0440956;-0.014591;0.382593
0.293604;-1.08645;1.19225;0.919138;-0.0436991;-0.0142533;0.391244
0.303923;-1.07702;1.19108;0.915461;-0.0429315;-0.0136285;0.399879
0.314147;-1.0674;1.18988;0.911572;-0.042274;-0.0132083;0.408748
0.333756;-1.0479;1.1876;0.903826;-0.0414606;-0.0123441;0.425707
0.343009;-1.038;1.1864;0.899939;-0.0406859;-0.0130949;0.433917
